entity,code,year,gini-coefficient,world-region,gdp-per-capita,homicide-rate-100000,hdi,political-corruption-index,rule-of-law-index,urbanization
Thailand,THA,2002,0.4194449484348297,Asia,10276.398,7.0612288,0.678,0.662,0.522,34.073277
Thailand,THA,2004,0.4254031181335449,Asia,11408.326,6.528444,0.699,0.662,0.522,36.785515
Thailand,THA,2006,0.4181903302669525,Asia,12180.711,7.0409536,0.71,0.662,0.462,39.4424
Thailand,THA,2007,0.3976151645183563,Asia,12694.715,6.609302,0.721,0.654,0.479,40.70369
Thailand,THA,2008,0.4028827250003814,Asia,12768.129,5.876974,0.723,0.658,0.536,41.89545
Thailand,THA,2009,0.3960126340389251,Asia,12543.398,5.4359093,0.725,0.663,0.515,42.99913
Thailand,THA,2010,0.3940277099609375,Asia,13343.547,5.328127,0.742,0.665,0.496,44.001873
Thailand,THA,2011,0.3745903372764587,Asia,13318.0,4.792253,0.747,0.665,0.521,44.80487
Tunisia,TUN,2005,0.3773338198661804,Africa,8983.384,2.5352318,0.69,0.872,0.153,65.23409
Tunisia,TUN,2010,0.3846648633480072,Africa,10721.812,2.656516,0.717,0.862,0.195,66.628006
Turkey,TUR,2003,0.4218433797359466,Asia,12380.207,4.1824083,0.691,0.517,0.726,61.584507
Turkey,TUR,2004,0.412875086069107,Asia,13423.795,4.2482705,0.696,0.532,0.712,62.438847
Turkey,TUR,2005,0.4261465668678283,Asia,14487.758,4.7670865,0.701,0.532,0.703,63.330246
Turkey,TUR,2006,0.3964741230010986,Asia,15425.188,4.522784,0.711,0.535,0.698,64.28739
Turkey,TUR,2007,0.3844279944896698,Asia,16090.835,5.0868835,0.719,0.548,0.681,65.33896
Turkey,TUR,2008,0.3902054131031036,Asia,16182.732,4.5512767,0.721,0.582,0.647,66.51365
Turkey,TUR,2010,0.3878507912158966,Asia,16528.12,4.1774163,0.75,0.652,0.528,69.34712
Turkey,TUR,2011,0.400393545627594,Asia,17919.0,4.1244917,0.764,0.666,0.507,71.00287
Turkey,TUR,2012,0.4016893804073334,Asia,18539.223,4.276755,0.772,0.686,0.493,73.77887
Turkey,TUR,2015,0.4285445809364319,Asia,21519.33,2.7932532,0.821,0.78,0.371,87.21671
Turkey,TUR,2016,0.4187370538711548,Asia,21937.162,3.3116117,0.826,0.827,0.234,88.1021
Turkey,TUR,2017,0.4353172481060028,Asia,23278.996,3.058363,0.833,0.837,0.141,88.03205
Turkey,TUR,2018,0.4244142472743988,Asia,23650.49,2.5599422,0.838,0.836,0.133,88.16557
Turkey,TUR,2019,0.4383380115032196,Asia,23497.504,2.395801,0.841,0.847,0.137,88.66181
Turkey,TUR,2020,0.4304501116275787,Asia,23721.88,2.4903681,0.838,0.851,0.132,88.93031
Turkey,TUR,2021,0.4436482787132263,Asia,26175.93,2.4975126,0.841,0.838,0.135,89.17621
Turkey,TUR,2022,0.4446767568588257,Asia,27361.988,2.6212268,0.853,0.843,0.13,89.03812
Uganda,UGA,1996,0.3904234170913696,Africa,1091.5275,8.506209,0.367,0.705,0.453,10.88393
Uganda,UGA,2009,0.4418968260288238,Africa,1757.3862,10.279433,0.509,0.784,0.369,17.612352
Uganda,UGA,2012,0.4100933969020843,Africa,1878.8959,11.841303,0.526,0.816,0.352,21.37237
Uganda,UGA,2016,0.4275335967540741,Africa,1953.0966,11.551799,0.553,0.831,0.303,25.695356
Uganda,UGA,2019,0.4270217716693878,Africa,2128.9087,10.972185,0.569,0.837,0.286,27.836979
Ukraine,UKR,1992,0.2970883250236511,Europe,8130.277,6.4406796,0.733,0.571,0.303,67.860344
Ukraine,UKR,1993,0.2892698347568512,Europe,7090.2573,7.060155,0.721,0.65,0.297,67.91797
Ukraine,UKR,1995,0.3923101723194122,Europe,5024.1816,8.529863,0.702,0.775,0.226,67.840965
Ukraine,UKR,1996,0.3515347838401794,Europe,4636.6265,9.557627,0.701,0.801,0.209,67.71942
Ukraine,UKR,2002,0.2904569506645202,Europe,6262.9824,8.825473,0.736,0.874,0.227,67.26727
Ukraine,UKR,2003,0.2866489291191101,Europe,7029.5703,8.363838,0.745,0.883,0.214,67.41968
Ukraine,UKR,2004,0.2893401682376861,Europe,8049.3955,7.2676864,0.751,0.847,0.239,67.5971
Ukraine,UKR,2005,0.2902071475982666,Europe,8496.677,6.3674784,0.757,0.834,0.235,67.81361
Ukraine,UKR,2006,0.2979439198970794,Europe,9355.988,6.256518,0.762,0.85,0.25,68.029335
Ukraine,UKR,2007,0.2701268792152405,Europe,10355.818,5.6222754,0.77,0.849,0.28,68.210236
Ukraine,UKR,2008,0.2663823068141937,Europe,10824.076,5.2670727,0.776,0.845,0.274,68.375206
Ukraine,UKR,2009,0.2531666457653045,Europe,9381.225,4.8044205,0.773,0.867,0.25,68.52515
Ukraine,UKR,2010,0.2481897622346878,Europe,9601.209,4.279318,0.782,0.883,0.186,68.6374
Ukraine,UKR,2012,0.2474065721035003,Europe,10381.639,5.0551767,0.789,0.892,0.193,68.824196
Ukraine,UKR,2014,0.2402536571025848,Europe,9817.459,6.1884985,0.788,0.804,0.194,69.055435
Ukraine,UKR,2017,0.2604904770851135,Europe,9477.51,6.0546646,0.785,0.754,0.277,69.26331
Ukraine,UKR,2018,0.2607148587703705,Europe,9827.172,4.428331,0.784,0.746,0.306,69.315796
Ukraine,UKR,2019,0.2661946713924408,Europe,10139.761,4.0482717,0.789,0.665,0.351,69.35277
Ukraine,UKR,2020,0.2562736272811889,Europe,9769.828,3.8003569,0.783,0.688,0.334,69.38391
United Arab Emirates,ARE,2013,0.3251042068004608,Asia,66825.305,0.7277977,0.846,0.115,0.701,83.95581
United Kingdom,GBR,1990,0.3574196994304657,Europe,26189.0,1.2724617,0.812,0.03,0.979,78.10918
United Kingdom,GBR,1991,0.3496281802654266,Europe,25792.014,1.38997,0.816,0.03,0.979,78.102066
United Kingdom,GBR,1992,0.3495547175407409,Europe,25790.186,1.3842863,0.824,0.03,0.979,78.15493
United Kingdom,GBR,1993,0.3507595956325531,Europe,26349.342,1.3497857,0.827,0.03,0.979,78.2748
United Kingdom,GBR,1994,0.3597892224788666,Europe,27277.543,1.4223353,0.836,0.03,0.982,78.44742
United Kingdom,GBR,1995,0.3551664054393768,Europe,27861.215,1.3911188,0.835,0.03,0.982,78.6591
United Kingdom,GBR,1996,0.3529523909091949,Europe,28472.248,1.2813352,0.841,0.03,0.982,78.89615
United Kingdom,GBR,1997,0.3573516309261322,Europe,29259.764,1.2541257,0.849,0.03,0.982,79.14487
United Kingdom,GBR,1998,0.3662147223949432,Europe,30077.385,1.3833259,0.856,0.032,0.98,79.39156
United Kingdom,GBR,1999,0.3678377866744995,Europe,30932.537,1.4004397,0.862,0.032,0.98,79.62255
United Kingdom,GBR,2000,0.3884864151477813,Europe,31946.037,1.5425688,0.87,0.032,0.98,79.82414
United Kingdom,GBR,2001,0.3708621561527252,Europe,32660.441,1.6259588,0.876,0.04,0.977,79.98383
United Kingdom,GBR,2002,0.3514639437198639,Europe,33271.3,1.8592304,0.881,0.04,0.977,80.11461
United Kingdom,GBR,2005,0.3548503220081329,Europe,35623.625,1.3779763,0.903,0.04,0.977,80.445595
United Kingdom,GBR,2006,0.3587998747825622,Europe,36214.07,1.4119321,0.902,0.04,0.977,80.54643
United Kingdom,GBR,2007,0.3441314697265625,Europe,36816.676,1.42031,0.905,0.04,0.976,80.64833
United Kingdom,GBR,2008,0.3544512391090393,Europe,36264.79,1.2252669,0.91,0.04,0.976,80.75477
United Kingdom,GBR,2009,0.3513736426830292,Europe,34402.36,1.124688,0.915,0.04,0.976,80.86922
United Kingdom,GBR,2010,0.3370560109615326,Europe,34754.473,1.1998765,0.921,0.04,0.976,80.99516
United Kingdom,GBR,2011,0.3319108486175537,Europe,34971.0,1.0077267,0.916,0.04,0.976,81.13597
United Kingdom,GBR,2012,0.3309064507484436,Europe,35243.64,0.98029274,0.917,0.04,0.976,81.290565
United Kingdom,GBR,2013,0.3269956707954407,Europe,35660.56,0.9349367,0.931,0.04,0.977,81.457375
United Kingdom,GBR,2014,0.3314093947410583,Europe,36521.86,0.90031874,0.932,0.04,0.977,81.635574
United Kingdom,GBR,2015,0.3331196308135986,Europe,37101.227,0.9482717,0.931,0.04,0.977,81.82438
United Kingdom,GBR,2016,0.331093281507492,Europe,37593.906,1.1731076,0.934,0.04,0.977,82.023
United Kingdom,GBR,2017,0.326082319021225,Europe,38283.938,1.1755048,0.937,0.038,0.981,82.23066
United Kingdom,GBR,2018,0.3368980288505554,Europe,38704.6,1.0905963,0.936,0.038,0.98,82.44656
United Kingdom,GBR,2019,0.3282418549060821,Europe,39113.01,1.1503338,0.941,0.041,0.974,82.669945
United Kingdom,GBR,2020,0.3264457583427429,Europe,34651.184,0.9457794,0.93,0.042,0.969,82.9
United Kingdom,GBR,2021,0.3241463303565979,Europe,37134.33,1.1186842,0.941,0.053,0.962,82.98864
United States,USA,1990,0.382624864578247,North America,36982.0,9.25038,0.878,0.055,0.976,75.26855
United States,USA,1991,0.3804483711719513,North America,36463.957,9.631872,0.878,0.055,0.976,75.543015
United States,USA,1992,0.3837279379367828,North America,37240.3,9.15233,0.882,0.055,0.976,75.89433
United States,USA,1993,0.4036308825016022,North America,37761.535,9.338498,0.884,0.055,0.978,76.29981
United States,USA,1994,0.3998537957668304,North America,38807.28,8.786521,0.887,0.055,0.978,76.74056
United States,USA,1995,0.3985359668731689,North America,39390.625,8.055755,0.888,0.055,0.978,77.19771
United States,USA,1996,0.4030831456184387,North America,40412.75,7.2528057,0.89,0.055,0.978,77.65234
United States,USA,1997,0.4052412211894989,North America,41722.67,6.6581826,0.893,0.055,0.978,78.08558
United States,USA,1998,0.3995175063610077,North America,43072.758,6.147342,0.895,0.055,0.978,78.47854
United States,USA,1999,0.3998439013957977,North America,44575.848,5.567722,0.895,0.055,0.978,78.81232
United States,USA,2000,0.4013887047767639,North America,45886.47,5.5370793,0.895,0.055,0.98,79.07409
United States,USA,2001,0.4059427380561828,North America,45878.008,6.695168,0.897,0.055,0.979,79.308624
United States,USA,2002,0.4035202264785766,North America,46266.297,5.653043,0.898,0.055,0.979,79.546104
United States,USA,2006,0.4169339835643768,North America,50489.86,5.7941914,0.911,0.055,0.979,80.37131
United States,USA,2007,0.4108876287937164,North America,50901.746,5.67445,0.914,0.055,0.979,80.51532
United States,USA,2008,0.4109227359294891,North America,50275.746,5.3988857,0.914,0.055,0.979,80.62197
United States,USA,2009,0.4084994494915008,North America,48452.934,4.9992948,0.915,0.054,0.982,80.685036
United States,USA,2010,0.4024135768413543,North America,49266.914,4.7328067,0.919,0.054,0.983,80.699776
United States,USA,2011,0.411632776260376,North America,49675.0,4.6675463,0.92,0.054,0.983,80.695755
United States,USA,2012,0.4115574359893799,North America,50436.434,4.6847305,0.923,0.053,0.982,80.68375
United States,USA,2013,0.4087145030498504,North America,51010.797,4.4731393,0.925,0.053,0.981,80.66089
United States,USA,2014,0.4173704087734222,North America,51796.62,4.3835735,0.926,0.053,0.981,80.62422
United States,USA,2015,0.4145592749118805,North America,52808.152,4.8701963,0.928,0.053,0.981,80.5708
United States,USA,2016,0.4133006930351257,North America,53301.016,5.28982,0.929,0.068,0.972,80.497665
United States,USA,2017,0.413858413696289,North America,54152.363,5.205827,0.931,0.1,0.936,80.40187
United States,USA,2018,0.4178259968757629,North America,55454.668,4.886937,0.934,0.097,0.942,80.28046
United States,USA,2019,0.4190183877944946,North America,56469.26,4.934722,0.936,0.093,0.94,80.13048
United States,USA,2020,0.4000106155872345,North America,54379.207,6.3546557,0.925,0.085,0.939,79.99745
United States,USA,2021,0.3969644904136657,North America,57522.703,6.779722,0.921,0.068,0.964,80.00748
United States,USA,2022,0.4169909954071045,North America,58487.465,6.5126743,0.93,0.061,0.966,80.0325
Uruguay,URY,2006,0.4594137966632843,South America,13223.781,6.140739,0.777,0.041,0.965,92.48455
Uruguay,URY,2007,0.4640476703643799,South America,13976.393,5.8874364,0.78,0.041,0.965,92.960365
Uruguay,URY,2008,0.4508153200149536,South America,14869.927,6.6925535,0.783,0.041,0.964,93.459755
Uruguay,URY,2009,0.4554151892662048,South America,15143.996,6.8276067,0.787,0.041,0.964,93.93373
Uruguay,URY,2010,0.4447481036186218,South America,16415.629,6.177341,0.796,0.041,0.963,94.33332
Uruguay,URY,2011,0.421751469373703,South America,17211.0,5.98168,0.801,0.041,0.963,94.60368
Uruguay,URY,2012,0.3990043401718139,South America,17776.027,8.005034,0.804,0.041,0.963,94.76066
Uruguay,URY,2013,0.4045079350471496,South America,18553.332,7.772012,0.812,0.049,0.957,94.884476
Uruguay,URY,2014,0.4011094272136688,South America,19104.312,7.9849014,0.816,0.049,0.96,94.989784
Uruguay,URY,2015,0.4012860059738159,South America,19123.604,8.699481,0.818,0.042,0.965,95.08
Uruguay,URY,2016,0.3969535529613495,South America,19393.982,7.9010844,0.821,0.042,0.965,95.15854
Uruguay,URY,2017,0.3946439027786255,South America,19656.627,8.351933,0.827,0.042,0.965,95.22882
Uruguay,URY,2018,0.3968712091445923,South America,19697.76,12.402291,0.826,0.042,0.967,95.29426
Uruguay,URY,2019,0.3967631459236145,South America,19714.148,11.597768,0.83,0.042,0.967,95.34793
Uruguay,URY,2020,0.4015562534332275,South America,18460.04,10.032457,0.837,0.055,0.961,95.399765
Uruguay,URY,2021,0.4077686071395874,South America,19222.295,9.008759,0.837,0.063,0.948,95.449715
Uruguay,URY,2022,0.4055169522762298,South America,20181.94,11.294893,0.852,0.08,0.934,95.49774
Uzbekistan,UZB,2021,0.3289114236831665,Asia,12076.092,1.3987976,0.727,0.793,0.178,50.92699
Venezuela,VEN,1992,0.4206128120422363,South America,14901.616,15.716319,0.676,0.707,0.567,84.87663
Venezuela,VEN,1995,0.4716661274433136,South America,14448.282,20.190306,0.687,0.69,0.553,86.35287
Venezuela,VEN,1998,0.4799874424934387,South America,14739.051,19.27857,0.7,0.696,0.514,87.64592
Venezuela,VEN,1999,0.4769840538501739,South America,13669.484,24.82279,0.698,0.731,0.431,87.97088
Venezuela,VEN,2001,0.471704751253128,South America,14298.037,31.865593,0.708,0.894,0.204,88.37277
Venezuela,VEN,2002,0.4887784719467163,South America,12856.049,37.809105,0.716,0.902,0.191,88.45538
Venezuela,VEN,2003,0.479061871767044,South America,11728.183,43.803844,0.707,0.902,0.187,88.52228
Venezuela,VEN,2004,0.4731648564338684,South America,13713.045,36.89708,0.718,0.913,0.145,88.58356
Venezuela,VEN,2005,0.4931652247905731,South America,14944.34,37.19881,0.728,0.933,0.081,88.63867
Venezuela,VEN,2006,0.4469836354255676,South America,16253.686,45.02164,0.736,0.933,0.075,88.68708
Vietnam,VNM,2002,0.3702962398529053,Asia,3070.6934,1.3545383,0.621,0.556,0.238,25.554092
Vietnam,VNM,2004,0.3678583204746246,Asia,3437.6643,1.3231436,0.638,0.556,0.233,26.8021
Vietnam,VNM,2006,0.3578861653804779,Asia,3828.9077,1.2754374,0.656,0.565,0.289,28.04583
Vietnam,VNM,2008,0.3557031154632568,Asia,4200.2354,1.2820544,0.672,0.565,0.288,29.219833
Vietnam,VNM,2010,0.3925272524356842,Asia,4571.8486,1.5276401,0.686,0.565,0.291,30.250402
Yemen,YEM,1998,0.3499778509140014,Asia,4044.1484,3.334054,0.423,0.872,0.126,25.543257
Zambia,ZMB,1991,0.5942023396492004,Africa,1279.7516,8.569656,0.416,0.45,0.647,39.25365
Zambia,ZMB,1993,0.525538444519043,Africa,1312.337,8.896668,0.417,0.584,0.607,38.899353
Zambia,ZMB,1998,0.4912264049053192,Africa,1308.9514,9.195976,0.418,0.575,0.61,36.723347
Zambia,ZMB,2010,0.5201219916343689,Africa,3032.0679,5.82861,0.533,0.349,0.699,39.955887
Zambia,ZMB,2015,0.5584074854850769,Africa,3454.3528,5.2015085,0.565,0.294,0.691,41.95551
Zimbabwe,ZWE,2019,0.5025644898414612,Africa,1753.0244,5.1730795,0.584,0.771,0.241,36.183765
